report,technique_id,technique_name,confidence,flagged,chunk_id,heading_path,evidence,reason
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1570,Lateral Tool Transfer,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:43,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Lateral Movement,file transfer has been initiated,The threat actor transferred wmiexec.exe between systems in the compromised environment.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1047,Windows Management Instrumentation,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:44,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Lateral Movement,wmiexec.exe,The excerpt explicitly mentions 'wmiexec.exe' and WMI being used to execute malicious commands.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1098.007,Additional Local or Domain Groups,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:44,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Lateral Movement,add additional local,The excerpt shows the adversary adding a new user to the domain and several privileged groups.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1550.002,Pass the Hash,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:44,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Lateral Movement,Pass-the-Hash,The excerpt explicitly mentions 'Pass-the-Hash' being used to obtain access to an account with domain administrator rights.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1021.001,Remote Desktop Protocol,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:46,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Lateral Movement,using RDP,The threat actor used RDP to move laterally.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1095,Non-Application Layer Protocol,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:49,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Command and Control,raw TCP sockets,The excerpt explicitly mentions using raw TCP sockets for C2 traffic.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1219.002,Remote Desktop Software,90,0,307e6c2b-0c68-49d3-a719-700070ba8c31:49,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Command and Control,AnyDesk,The excerpt states that the threat actor used AnyDesk to continue most of the intrusion activity.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1190,Exploit Public-Facing Application,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:50,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Command and Control,exploited the Confluence,The threat actor exploited a vulnerability to run 'whoami'
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1219.002,Remote Desktop Software,90,0,307e6c2b-0c68-49d3-a719-700070ba8c31:50,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Command and Control,AnyDesk’s Direct Connection,The threat actor used AnyDesk's Direct Connection feature
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1587.003,Digital Certificates,95,0,307e6c2b-0c68-49d3-a719-700070ba8c31:50,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Command and Control,self-signed certificate,The threat actor presented a self-signed certificate on port 3389
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1090.002,External Proxy,20,1,307e6c2b-0c68-49d3-a719-700070ba8c31:51,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Command and Control,Connecting directly,The excerpt mentions using an external proxy to avoid direct connections.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1011,Exfiltration Over Other Network Medium,90,0,307e6c2b-0c68-49d3-a719-700070ba8c31:51,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Command and Control,exfiltrate data,The excerpt states the threat actor can exfiltrate data or control the system more discreetly.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1105,Ingress Tool Transfer,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:52,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Exfiltration,the ransomware and other tools,The excerpt mentions tools sent to affected systems via AnyDesk.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1486,Data Encrypted for Impact,90,0,307e6c2b-0c68-49d3-a719-700070ba8c31:52,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Exfiltration,encrypt files,The excerpt states that the threat actor deployed ransomware to encrypt files.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1021.001,Remote Desktop Protocol,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:53,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,used RDP to connect,The excerpt explicitly states the threat actor used RDP to connect from the Confluence server to a backup server.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1036.003,Rename Legitimate Utilities,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:54,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,renamed copy of the same file,The excerpt shows a legitimate utility (7za.exe) being renamed.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1036.003,Rename Legitimate Utilities,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:55,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,renamed copy,The excerpt explicitly states that 'svhostss.exe' is a renamed copy of the same file as 'ELPACO-team.exe'.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1547.001,Registry Run Keys / Startup Folder,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:55,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,Registry run key,The excerpt shows that the value of the registry Windows Run key was set to the path of the 'svhostss.exe' file.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1564.009,Resource Forking,20,1,307e6c2b-0c68-49d3-a719-700070ba8c31:55,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,executed itself,"The excerpt shows that the 'svhostss.exe' process executed itself as a child process several more times, about 45 seconds later."
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1003.001,LSASS Memory,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:56,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,process access granted 0x40,The excerpt describes accessing credential material stored in LSASS process memory.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1057,Process Discovery,90,0,307e6c2b-0c68-49d3-a719-700070ba8c31:56,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,Get-VM,The excerpt mentions the threat actor using PowerShell cmdlets for discovering and interacting with virtual machines.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1059.001,PowerShell,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:56,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,powershell.exe with the -ExecutionPolicy Bypass flag,The excerpt explicitly states that the threat actor used specific PowerShell cmdlets.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1673,Virtual Machine Discovery,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:57,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,Get-VM,The threat actor enumerated running virtual machines using PowerShell cmdlets.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1059.001,PowerShell,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:57,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,powershell.exe,The threat actor used PowerShell commands and scripts for execution.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1486,Data Encrypted for Impact,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:57,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,.ELPACO-team,Files were appended with the .ELPACO-team extension after encryption.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1486,Data Encrypted for Impact,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:58,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,file encryption,The threat actor encrypted files on target systems.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1070.004,File Deletion,20,1,307e6c2b-0c68-49d3-a719-700070ba8c31:58,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Impact,file deletions,The threat actor deleted files to cover their tracks.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1202,Indirect Command Execution,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:61,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Diamond Model Indicators > File,runassystem.exe,The excerpt lists a file named 'runassystem.exe' which is a utility for indirect command execution.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1059.003,Windows Command Shell,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:62,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Diamond Model Indicators > File,processhacker-2.exe,The excerpt lists several executable files that can be used to control a Windows system.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1059.003,Windows Command Shell,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:63,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Diamond Model Indicators > File,create share runasadministrator2.bat,The excerpt lists several batch files (.bat) that are executed using Windows Command Shell.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1190,Exploit Public-Facing Application,20,1,307e6c2b-0c68-49d3-a719-700070ba8c31:63,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Diamond Model Indicators > File,wmiexec.exe,The excerpt shows exploitation of a weakness in an Internet-facing host or system to initially access a network.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1547.012,Print Processors,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:64,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Diamond Model Indicators > File,spider.dll,The excerpt lists a malicious DLL (spider.dll) that is likely used by print processors.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1021.001,Remote Desktop Protocol,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:64,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Diamond Model Indicators > File,rpcdump.exe,"The excerpt lists rpcdump.exe and spn.exe, which are tools often associated with RDP exploitation."
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1574.001,DLL,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:65,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Diamond Model Indicators > File,spider.dll,The excerpt lists DLL files (spider.dll and spider_32.dll) that can be used for malicious purposes.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1190,Exploit Public-Facing Application,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:66,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Network,java.lang inbound OGNL,The excerpt mentions 'Apache Struts java.lang inbound OGNL injection remote code execution attempt'
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1133,External Remote Services,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:66,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Network,Common Construct Bind_API,The excerpt lists a possible Metasploit payload Common Construct Bind_API (from server)
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1190,Exploit Public-Facing Application,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:67,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Network,Atlassian Confluence RCE Attempt Observed,The excerpt mentions a Confluence RCE attempt.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1105,Ingress Tool Transfer,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:67,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Network,SMB Executable File Transfer,The excerpt shows SMB executable file transfer and possible PowerShell script use over SMB.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1210,Exploitation of Remote Services,60,0,307e6c2b-0c68-49d3-a719-700070ba8c31:67,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Network,Possible Powershell .ps1 Script Use Over SMB,The excerpt mentions a Confluence RCE attempt and possible PowerShell script use over SMB.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1105,Ingress Tool Transfer,80,0,307e6c2b-0c68-49d3-a719-700070ba8c31:68,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Sigma,Suspicious File Download From IP Via Curl.EXE,The excerpt lists a rule for suspicious file download via Curl.EXE.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1204.002,Malicious File,20,1,307e6c2b-0c68-49d3-a719-700070ba8c31:68,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Sigma,CVE-2023-22518 Exploitation Attempt - Suspicious,The excerpt mentions a detection related to malicious file exploitation.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1105,Ingress Tool Transfer,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:69,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Sigma,Potential Impacket Usage,The excerpt mentions 'Impacket Usage via Command Line' which is a tool transfer.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1105,Ingress Tool Transfer,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:70,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Yara,Impacket_Tools_Generic_1,The excerpt lists 'Impacket_Tools_Generic_1' and other Impacket tools.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1554,Compromise Host Software Binary,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:70,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > Detections > Yara,Mimikatz_Memory_Rule_1,The excerpt lists 'Mimikatz_Memory_Rule_1' and other Mimikatz-related rules.
dfir-2025-05-19-another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware,T1112,Modify Registry,100,0,307e6c2b-0c68-49d3-a719-700070ba8c31:71,Another Confluence Bites the Dust: Falling to ELPACO-team Ransomware > MITRE ATT&CK,Modify Registry,The excerpt explicitly mentions 'Modify Registry' in the context of interacting with the Windows Registry.
