report,technique_id,technique_name,confidence,flagged,chunk_id,heading_path,evidence,reason
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1080,Taint Shared Content,80,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:41,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Collection,remotely mounted share,The process wrote the file ___<redacted_fileserver_ip>_F$_Shares.txt_ as well as copying multiple files to a shared directory.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1560.001,Archive via Utility,80,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:42,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Collection,Winrar.exe was also used,The excerpt mentions using Winrar.exe to extract a file.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1048,Exfiltration Over Alternative Protocol,90,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:42,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Collection,The threat actor utilized WinSCP to perform data exfiltration,The excerpt describes the threat actor utilizing WinSCP for data exfiltration.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1041,Exfiltration Over C2 Channel,20,1,7aa246b7-ea1b-4517-bc5f-02f9db40f685:43,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Command and Control,Three separate Command,"The excerpt mentions 'Three separate Command and Control channels were observed', indicating data exfiltration over an existing C2 channel."
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1104,Multi-Stage Channels,80,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:43,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Command and Control,Three separate Command,"The excerpt describes multiple command and control channels (SectopRAT, SystemBC, Betruger), suggesting multi-stage channels."
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1127.001,MSBuild,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:44,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Command and Control > SectopRAT,MSBuild.exe,The excerpt explicitly mentions MSBuild.exe being injected into a process.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1572,Protocol Tunneling,90,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:45,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Command and Control > SystemBC,establish a tunnel,The excerpt explicitly mentions establishing a tunnel for RDP access via proxy connections.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1608.001,Upload Malware,80,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:46,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Command and Control > Betruger,reach out to its command,The excerpt mentions uploading malware to a command and control infrastructure.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1048,Exfiltration Over Alternative Protocol,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:47,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Exfiltration,exfiltrating the staged files,The excerpt explicitly states data exfiltration over a different protocol.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1071.002,File Transfer Protocols,80,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:47,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Exfiltration,using WinsCP via File Transfer Protocol (FTP),"The excerpt mentions using FTP for data transfer, which is an application layer protocol associated with transferring files."
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1048.003,Exfiltration Over Unencrypted Non-C2 Protocol,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:47,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Exfiltration,unencrypted FTP protocol,The excerpt explicitly states the use of unencrypted FTP for data exfiltration.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1074,Data Staged,80,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:47,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Exfiltration,systematic data archiving,The excerpt describes systematic data archiving as part of the data staging phase.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1071.002,File Transfer Protocols,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:48,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Exfiltration,standard FTP commands,"The excerpt explicitly mentions FTP commands (PWD, CWD) and file transfer modes."
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1048,Exfiltration Over Alternative Protocol,80,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:48,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Exfiltration,an FTP server,The excerpt describes the adversary exfiltrating data over an alternate protocol (FTP).
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1486,Data Encrypted for Impact,20,1,7aa246b7-ea1b-4517-bc5f-02f9db40f685:49,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Impact,exfiltrating data,The excerpt states 'successfully exfiltrating data from the network.'
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1592.002,Software,20,1,7aa246b7-ea1b-4517-bc5f-02f9db40f685:49,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Impact,linked to three,The excerpt mentions 'the threat actor ultimately achieved one of their primary objectives' and lists indicators linked to three distinct ransomware groups.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1127.001,MSBuild,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:52,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Diamond Model Indicators > Atomic,MSBuild.exe,The excerpt lists MSBuild.exe C2 (SectopRAT) which is a clear indication of the technique being used.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1190,Exploit Public-Facing Application,20,1,7aa246b7-ea1b-4517-bc5f-02f9db40f685:52,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Diamond Model Indicators > Atomic,Intrusion Shows Connection With Three Major Ransomware Gangs,"The excerpt mentions an intrusion showing connection with three major ransomware gangs, implying exploitation of a weakness in an Internet-facing host or system."
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1574.001,DLL,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:53,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Diamond Model Indicators > Computed,wakewordengine.dll,"The excerpt lists DLL files (e.g., wakewordengine.dll, conhost.dll) that adversaries may abuse."
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1557.001,Name Resolution Poisoning and SMB Relay,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:53,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Diamond Model Indicators > Computed,earthtime.exe,"The excerpt lists executable files (e.g., earthtime.exe, ccs.exe) with hashes that may be used to spoof an authoritative source for name resolution."
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1584.005,Botnet,20,1,7aa246b7-ea1b-4517-bc5f-02f9db40f685:55,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Detections > Network,botnet C2 traffic,The excerpt mentions 'botnet C2 traffic' which indicates a botnet is being used.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1090,Proxy,20,1,7aa246b7-ea1b-4517-bc5f-02f9db40f685:55,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Detections > Network,CnC Init,The excerpt mentions 'CnC Init' and 'Related Activity M2 (GET)' which suggests proxying or redirection of network communications.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1197,BITS Jobs,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:56,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Detections > Sigma,BITS Transfer,The excerpt mentions BITS jobs and transfer.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1105,Ingress Tool Transfer,20,1,7aa246b7-ea1b-4517-bc5f-02f9db40f685:56,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Detections > Sigma,Grixba Reconnaissance,The excerpt shows detection rules for tool execution.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1055.013,Process Doppelgänging,20,1,7aa246b7-ea1b-4517-bc5f-02f9db40f685:57,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > Detections > Sigma,Process Execution From A Potentially Suspicious,The excerpt mentions 'Process Execution From A Potentially Suspicious Folder'
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1560.001,Archive via Utility,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:59,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > MITRE ATT&CK,Archive via Utility,The excerpt mentions 'Archive via Utility' explicitly.
dfir-2025-09-08-blurring-the-lines-intrusion-shows-connection-with-three-major-ransomw,T1047,Windows Management Instrumentation,100,0,7aa246b7-ea1b-4517-bc5f-02f9db40f685:59,Blurring the Lines: Intrusion Shows Connection With Three Major Ransomware Gangs > MITRE ATT&CK,Windows Management Instrumentation,The excerpt cites Windows Management Instrumentation (WMI) directly.
