report,technique_id,technique_name,confidence,flagged,chunk_id,heading_path,evidence,reason
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1204,User Execution,50,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:38,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,remote user enumeration,The threat actor used a command to enumerate users across domain systems.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1027.015,Compression,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:39,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,compress the collected data,The threat actor attempts to compress collected data using '7z.exe'
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1595.001,Scanning IP Blocks,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:40,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,scanning various /16 and /8,The threat actor deployed rustscan to scan network blocks for SMB services.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1210,Exploitation of Remote Services,50,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:40,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,SMB services,"The excerpt mentions the use of a tool (rustscan) that scans for SMB services, which is a remote service."
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1047,Windows Management Instrumentation,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:41,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,WMI Remoting,The threat actor used WMI to execute malicious commands.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1210,Exploitation of Remote Services,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:41,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,Remote Services,The threat actor exploited remote services via WMIC and PsExec.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1569.002,Service Execution,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:41,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,service Execution,The threat actor used the Windows service control manager to execute malicious commands.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218.011,Rundll32,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:41,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,rundll32,The threat actor abused rundll32.exe to proxy execution of malicious code.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1210,Exploitation of Remote Services,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:42,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,remote services,The threat actor used remote services to run code on lateral hosts.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1021,Remote Services,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:42,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,remote code execution,The zero.exe payload delivered via BackConnect was a custom implementation of the Zerologon vulnerability exploit with capabilities for credential harvesting and remote code execution.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1021,Remote Services,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:43,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,Remote Service,The excerpt explicitly mentions 'Remote Service executing Metasploit shellcode'
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1021.001,Remote Desktop Protocol,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:43,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,RDP was another Windows native tool,The excerpt describes the threat actor using RDP to log in with extracted domain admin credentials
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1583.003,Virtual Private Server,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:43,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,VPS2DAY,The excerpt explicitly mentions 'the threat actor’s hostname implies that the infrastructure used by them was provided via a German hosting company VPS2DAY'
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1102.002,Bidirectional Communication,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:44,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,communicated with three additional C2 servers,The excerpt shows the malware communicating with C2 servers over HTTPS.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1608.001,Upload Malware,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:45,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,uploading malware,The excerpt explicitly mentions 'uploading malware' on infected hosts.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1571,Non-Standard Port,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:46,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,443,The excerpt shows HTTPS communication over port 443.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1102.002,Bidirectional Communication,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:47,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,C2 communication,The excerpt describes C2 communication to remote hosts.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1574.001,DLL,90,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:47,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,Brute Ratel DLL,The excerpt mentions a Brute Ratel DLL (upfilles.dll) being used.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1608.001,Upload Malware,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:48,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,Lsassa.exe,The excerpt explicitly states 'Lsassa.exe was a .NET malware that was deployed on the fourth day.'
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1110.001,Password Guessing,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:48,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,hostname of the infected workstation,The excerpt mentions 'the hostname of the infected workstation and the username of the compromised user' being sent to the server.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1105,Ingress Tool Transfer,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:50,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Exfiltration,dropped a data,The excerpt explicitly mentions a data exfiltration toolkit being dropped on a file share server.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1059.005,Visual Basic,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:50,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Exfiltration,VBScript launcher,"The excerpt shows the use of VBScript (start.vbs) and batch automation script (run.bat), which are related to Visual Basic."
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1048,Exfiltration Over Alternative Protocol,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:51,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Exfiltration,FTP traffic shows,The excerpt explicitly mentions FTP traffic and data exfiltration over a different protocol.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1011,Exfiltration Over Other Network Medium,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:51,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Exfiltration,exfiltration activity took place over,The excerpt describes the threat actor using an alternate network medium for exfiltration.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1020,Automated Exfiltration,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:52,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Impact,data exfiltration,The excerpt states 'the threat actor successfully performed data exfiltration' on a specific day.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1021.001,Remote Desktop Protocol,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:54,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,RDP Client,The excerpt lists a VPS2DAY-32220LE RDP Client Name.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1037.004,RC Scripts,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:55,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,RC4,The excerpt shows RC4 key in the Latrodectus configuration.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1592.004,Client Configurations,50,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:55,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,&desklinks=[,The excerpt lists client configurations in the Latrodectus configuration.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1482,Domain Trust Discovery,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:56,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,/domain_trusts,The excerpt lists various domain trust-related commands executed by the adversary.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1482,Domain Trust Discovery,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:57,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,/domain_trusts /all_trusts,The excerpt lists various domain trust discovery commands.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218.011,Rundll32,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:58,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,C:\WINDOWS\SYSTEM32\rundll32.exe,The excerpt shows rundll32.exe being used to proxy execution of malicious code.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1189,Drive-by Compromise,50,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:58,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,https://workspacin.cloud/live/,The excerpt contains URLs that could be used for drive-by compromise.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1036.012,Browser Fingerprint,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:60,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,Mozilla/5.0 (Windows NT 6.2; WOW64),The User Agent string is explicitly described.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1480.001,Environmental Keying,50,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:60,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,Encryption Key: MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQCGcLYJG9miEP3Lp+FqQ74n9HNbqI/,The presence of an encryption key and instructions for modifying it suggests environmental keying.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1190,Exploit Public-Facing Application,50,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:60,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,/vodeo/wg01ck01,The URL and HTTPGet_Verb suggest an attempt to exploit a public-facing application.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1110,Brute Force,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:61,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,BruteRatel,The excerpt lists a tool named BruteRatel.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1059.005,Visual Basic,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:61,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,start.vbs,The excerpt lists files with .vbs extension.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1110,Brute Force,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:62,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,BruteRatel,The excerpt lists BruteRatel and its associated hashes.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1574.001,DLL,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:62,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,upfilles.dll,"The excerpt lists DLLs (upfilles.dll, wscadminui.dll) with their hashes."
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1595.001,Scanning IP Blocks,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:63,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,Potential Scan,The excerpt mentions 'Potential Scan or Infection' on port 445.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1016.001,Internet Connection Discovery,60,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:63,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,Likely Connectivity,The excerpt shows a 'Terse Unencrypted Request for Google - Likely Connectivity Check'.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1021.005,VNC,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:64,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,Launching VNC Interactive,The excerpt mentions 'Launching VNC Interactive Session'
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1071.004,DNS,50,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:64,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,DNS data export,The excerpt mentions 'DNS data export using dnscmd.exe'
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1021.006,Windows Remote Management,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:65,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,Outbound RDP Connections,The excerpt mentions 'Outbound RDP Connections Over Non-Standard Tools' which is a direct reference to WinRM.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1134.004,Parent PID Spoofing,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:65,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,Potentially Suspicious Or Uncommon,"The excerpt describes a process being spawned from a 'Potentially Suspicious Or Uncommon Location', which could indicate parent PID spoofing."
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1127.002,ClickOnce,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:65,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,CobaltStrike Named,"The excerpt mentions 'CobaltStrike Named Pipe' and 'CobaltStrike Named Pipe Patterns', which could indicate the use of ClickOnce."
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218.003,CMSTP,50,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:65,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,CobaltStrike Named,"The excerpt mentions 'CobaltStrike Named Pipe' and 'CobaltStrike Named Pipe Patterns', which could indicate the abuse of CMSTP."
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1021.006,Windows Remote Management,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:66,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,ed74fe75-7594-4b4b-ae38-e38e3fd2eb23 : Outbound RDP Connections Over Non-Standard Tools,The excerpt mentions 'Outbound RDP Connections Over Non-Standard Tools' which is a direct reference to the technique.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1134.004,Parent PID Spoofing,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:66,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,d522eca2-2973-4391-a3e0-ef0374321dae : Abused Debug Privilege by Arbitrary Parent,The excerpt mentions 'Abused Debug Privilege by Arbitrary Parent Processes' which is a direct reference to the technique.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218.003,CMSTP,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:66,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,d5601f8c-b26f-4ab0-9035-69e11a8d4ad2 : CobaltStrike Named Pipe,The excerpt mentions 'CobaltStrike Named Pipe' which is a direct reference to the technique.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1057,Process Discovery,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:66,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,7b434893-c57d-4f41-908d-6a17bf1ae98f : Network Connection Initiated From Process Located,The excerpt mentions 'Network Connection Initiated From Process Located In Potentially Suspicious Or Uncommon Location' which is a direct reference to the technique.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1110,Brute Force,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:67,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,CAPE_Bruteratel,The YARA rules mention CAPE_Bruteratel and CAPE_Bruteratelconfig.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1564,Hide Artifacts,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:69,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,Windows_Trojan_BruteRatel,The excerpt lists 'Windows_Trojan_BruteRatel' and 'Windows_Trojan_CobaltStrike' artifacts.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1047,Windows Management Instrumentation,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:71,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,Windows Management Instrumentation,The excerpt explicitly mentions WMI and its abuse by adversaries.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218.011,Rundll32,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:71,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,rundll32.exe,The excerpt mentions rundll32.exe being used by adversaries for proxy execution.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1047,Windows Management Instrumentation,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:72,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,Windows Management Instrumentation,The excerpt explicitly mentions WMI and its abuse by adversaries.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1033,System Owner/User Discovery,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:72,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,System Owner/User Discovery,The excerpt describes adversaries attempting to identify system users.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218.011,Rundll32,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:72,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,Rundll32,The excerpt mentions rundll32.exe being abused by adversaries.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1027.013,Encrypted/Encoded File,20,1,b7362f43-1847-4a25-bc3d-69b050cebbe8:72,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,Encrypted/Encoded File,The excerpt describes adversaries encrypting or encoding files to obfuscate content.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1059.007,JavaScript,100,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:72,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,JavaScript,The excerpt explicitly mentions JavaScript being abused by adversaries.
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1548.002,Bypass User Account Control,80,0,b7362f43-1847-4a25-bc3d-69b050cebbe8:72,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,Bypass User Account Control,The excerpt describes UAC mechanisms being bypassed by adversaries.
